,Unnamed: 0,binomial,country,continent,genus,family,UUID,source,subset,class_id,image_path
2698,350103,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,2a9b279b9b814919a7d62900022087b0,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/2a9b279b9b814919a7d62900022087b0.jpg
2699,350104,Micrurus nigrocinctus,Costa Rica,North America,Micrurus,Elapidae,ad4d720c96d54485b2341aa5aff83edd,inaturalist,val,445,/Datasets/SnakeCLEF-2021/inaturalist/ad4d720c96d54485b2341aa5aff83edd.jpg
2700,350105,Natrix natrix,Austria,Europe,Natrix,Colubridae,661f14ea9792459b8019ff5b1331c47a,inaturalist,val,471,/Datasets/SnakeCLEF-2021/inaturalist/661f14ea9792459b8019ff5b1331c47a.jpg
2701,350106,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,fc0e0b7eccb24a4794bdebcb247a6751,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/fc0e0b7eccb24a4794bdebcb247a6751.jpg
2702,350107,Lampropeltis triangulum,United States of America,North America,Lampropeltis,Colubridae,17c3adacda864814a769be21ae4eb36b,inaturalist,val,363,/Datasets/SnakeCLEF-2021/inaturalist/17c3adacda864814a769be21ae4eb36b.jpg
2703,350108,Thamnophis proximus,United States of America,North America,Thamnophis,Colubridae,5e16d588b8b345aba0023c2d3e3e626d,inaturalist,val,699,/Datasets/SnakeCLEF-2021/inaturalist/5e16d588b8b345aba0023c2d3e3e626d.jpg
2704,350109,Crotalus viridis,United States of America,North America,Crotalus,Viperidae,a622d1de058c4027bfeb759b26521f99,inaturalist,val,193,/Datasets/SnakeCLEF-2021/inaturalist/a622d1de058c4027bfeb759b26521f99.jpg
2705,350110,Opheodrys vernalis,United States of America,North America,Opheodrys,Colubridae,422e5cc1c3e342dd92778619443fa955,herpmapper,val,496,/Datasets/SnakeCLEF-2021/herpmapper/422e5cc1c3e342dd92778619443fa955.jpg
2706,350111,Nerodia rhombifer,United States of America,North America,Nerodia,Colubridae,cae5de1752384043a86b13e7f266109f,inaturalist,val,479,/Datasets/SnakeCLEF-2021/inaturalist/cae5de1752384043a86b13e7f266109f.jpg
2707,350112,Hierophis viridiflavus,Italy,Europe,Hierophis,Colubridae,40104bca45064a9ab163f5d92a52f5e9,inaturalist,val,323,/Datasets/SnakeCLEF-2021/inaturalist/40104bca45064a9ab163f5d92a52f5e9.jpg
2708,350113,Chironius grandisquamis,unknown,unknown,Chironius,Colubridae,c0430a322f304c43a6e684a82b52f882,flickr,val,132,/Datasets/SnakeCLEF-2021/flickr/c0430a322f304c43a6e684a82b52f882.jpg
2709,350114,Zamenis longissimus,Italy,Europe,Zamenis,Colubridae,5860d6d8fd5f491388a95ad68cae35fa,inaturalist,val,769,/Datasets/SnakeCLEF-2021/inaturalist/5860d6d8fd5f491388a95ad68cae35fa.jpg
2710,350115,Storeria occipitomaculata,United States of America,North America,Storeria,Colubridae,4ee53af941c84c17b05186f3aa1c9bd6,herpmapper,val,663,/Datasets/SnakeCLEF-2021/herpmapper/4ee53af941c84c17b05186f3aa1c9bd6.jpg
2711,350116,Nerodia sipedon,United States of America,North America,Nerodia,Colubridae,63564293f2324fb58af833620035653f,inaturalist,val,480,/Datasets/SnakeCLEF-2021/inaturalist/63564293f2324fb58af833620035653f.jpg
2712,350117,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,4436387b31744278b7886f4d6fdaba53,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/4436387b31744278b7886f4d6fdaba53.jpg
2713,350118,Nerodia rhombifer,United States of America,North America,Nerodia,Colubridae,0215508b41354ec3a3cc64fbfb9b6c39,herpmapper,val,479,/Datasets/SnakeCLEF-2021/herpmapper/0215508b41354ec3a3cc64fbfb9b6c39.jpg
2714,350119,Diadophis punctatus,United States of America,North America,Diadophis,Colubridae,343ef14048ae419da916751da70c0b00,inaturalist,val,226,/Datasets/SnakeCLEF-2021/inaturalist/343ef14048ae419da916751da70c0b00.jpg
2715,350120,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,e2e0fc110bd14b50ba7ba7f4341b1ae3,herpmapper,val,706,/Datasets/SnakeCLEF-2021/herpmapper/e2e0fc110bd14b50ba7ba7f4341b1ae3.jpg
2716,350121,Crotalus scutulatus,United States of America,North America,Crotalus,Viperidae,cad1c6230bc944df9cf08878ffbc2ae2,herpmapper,val,186,/Datasets/SnakeCLEF-2021/herpmapper/cad1c6230bc944df9cf08878ffbc2ae2.jpg
2717,350122,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,57d26b95654843689de0f9f488cac312,inaturalist,val,520,/Datasets/SnakeCLEF-2021/inaturalist/57d26b95654843689de0f9f488cac312.jpg
2718,350123,Oxyrhopus petolarius,Guyana,South America,Oxyrhopus,Colubridae,c4a8f9faf11a43b4a7b86ca93019527b,inaturalist,val,513,/Datasets/SnakeCLEF-2021/inaturalist/c4a8f9faf11a43b4a7b86ca93019527b.jpg
2719,350124,Crotalus molossus,United States of America,North America,Crotalus,Viperidae,ac9101ef61df4044974f02fbcd44de2c,flickr,val,177,/Datasets/SnakeCLEF-2021/flickr/ac9101ef61df4044974f02fbcd44de2c.jpg
2720,350125,Thamnophis radix,United States of America,North America,Thamnophis,Colubridae,26cefd48db124aaa87ccbc5bdb02fd14,herpmapper,val,701,/Datasets/SnakeCLEF-2021/herpmapper/26cefd48db124aaa87ccbc5bdb02fd14.jpg
2721,350126,Nerodia erythrogaster,United States of America,North America,Nerodia,Colubridae,a174db04493847fd8ececec7b504298a,inaturalist,val,475,/Datasets/SnakeCLEF-2021/inaturalist/a174db04493847fd8ececec7b504298a.jpg
2722,350127,Lampropeltis calligaster,United States of America,North America,Lampropeltis,Colubridae,46a2d9dcd0564fa586166979e429ffc5,inaturalist,val,348,/Datasets/SnakeCLEF-2021/inaturalist/46a2d9dcd0564fa586166979e429ffc5.jpg
2723,350128,Ptyas major,Taiwan,Asia,Ptyas,Colubridae,f13ad9ad1d4a4761ab01bb8b8140d1ae,inaturalist,val,597,/Datasets/SnakeCLEF-2021/inaturalist/f13ad9ad1d4a4761ab01bb8b8140d1ae.jpg
2724,350129,Bothriechis schlegelii,Costa Rica,North America,Bothriechis,Viperidae,444ec643e70147618a9edc0e1d129832,inaturalist,val,83,/Datasets/SnakeCLEF-2021/inaturalist/444ec643e70147618a9edc0e1d129832.jpg
2725,350130,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,bdfeb3ed844f498cac8b5e80b622cf95,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/bdfeb3ed844f498cac8b5e80b622cf95.jpg
2726,350131,Nerodia taxispilota,United States of America,North America,Nerodia,Colubridae,eaf6520e05a7414d9674451a4fae1725,inaturalist,val,481,/Datasets/SnakeCLEF-2021/inaturalist/eaf6520e05a7414d9674451a4fae1725.jpg
2727,350132,Lampropeltis triangulum,United States of America,North America,Lampropeltis,Colubridae,57d34ba6ee8247a2b1419c9fc2063647,inaturalist,val,363,/Datasets/SnakeCLEF-2021/inaturalist/57d34ba6ee8247a2b1419c9fc2063647.jpg
2728,350133,Heterodon platirhinos,United States of America,North America,Heterodon,Colubridae,a03944e6ef3a4e9cbfdd659ca8002cfd,inaturalist,val,320,/Datasets/SnakeCLEF-2021/inaturalist/a03944e6ef3a4e9cbfdd659ca8002cfd.jpg
2729,350134,Antaresia maculosa,Australia,Australia,Antaresia,Pythonidae,05ba508ff59c418f92c8cf1863cdd753,inaturalist,val,33,/Datasets/SnakeCLEF-2021/inaturalist/05ba508ff59c418f92c8cf1863cdd753.jpg
2730,350135,Nerodia clarkii,unknown,unknown,Nerodia,Colubridae,d792e5717d7d43f5be404f4cfd0ca253,flickr,val,473,/Datasets/SnakeCLEF-2021/flickr/d792e5717d7d43f5be404f4cfd0ca253.jpg
2731,350136,Thamnophis marcianus,United States of America,North America,Thamnophis,Colubridae,b1033820e1a74cbdb84c447171509e8d,inaturalist,val,696,/Datasets/SnakeCLEF-2021/inaturalist/b1033820e1a74cbdb84c447171509e8d.jpg
2732,350137,Pituophis deppei,Mexico,North America,Pituophis,Colubridae,9680fedfa0bf4685af87db9a3cbb558a,inaturalist,val,546,/Datasets/SnakeCLEF-2021/inaturalist/9680fedfa0bf4685af87db9a3cbb558a.jpg
2733,350138,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,7c140af094b0408f8d79567d8eed8d62,herpmapper,val,706,/Datasets/SnakeCLEF-2021/herpmapper/7c140af094b0408f8d79567d8eed8d62.jpg
2734,350139,Pituophis catenifer,United States of America,North America,Pituophis,Colubridae,b2ed1150b95d47e89eb209ed46424ca9,inaturalist,val,545,/Datasets/SnakeCLEF-2021/inaturalist/b2ed1150b95d47e89eb209ed46424ca9.jpg
2735,350140,Oxybelis brevirostris,Ecuador,South America,Oxybelis,Colubridae,2e1020917e5844189513be8995de9c56,inaturalist,val,508,/Datasets/SnakeCLEF-2021/inaturalist/2e1020917e5844189513be8995de9c56.jpg
2736,350141,Crotalus scutulatus,United States of America,North America,Crotalus,Viperidae,d362668e811e4118bb5aed170badd78a,inaturalist,val,186,/Datasets/SnakeCLEF-2021/inaturalist/d362668e811e4118bb5aed170badd78a.jpg
2737,350142,Thamnophis proximus,United States of America,North America,Thamnophis,Colubridae,160e8db3a3544931abe49e8bf02b1c7d,inaturalist,val,699,/Datasets/SnakeCLEF-2021/inaturalist/160e8db3a3544931abe49e8bf02b1c7d.jpg
2738,350143,Agkistrodon contortrix,United States of America,North America,Agkistrodon,Viperidae,be519248c5ad4474a12b08bbfbeffd31,herpmapper,val,18,/Datasets/SnakeCLEF-2021/herpmapper/be519248c5ad4474a12b08bbfbeffd31.jpg
2739,350144,Pantherophis spiloides,United States of America,North America,Pantherophis,Colubridae,c839602c7795455ab9749b29cfd472d4,inaturalist,val,523,/Datasets/SnakeCLEF-2021/inaturalist/c839602c7795455ab9749b29cfd472d4.jpg
2740,350145,Thamnophis butleri,Canada,North America,Thamnophis,Colubridae,3e32787751774e4ba41e355764892203,herpmapper,val,688,/Datasets/SnakeCLEF-2021/herpmapper/3e32787751774e4ba41e355764892203.jpg
2741,350146,Trimeresurus macrops,Thailand,Asia,Trimeresurus,Viperidae,a950236d7be5493da1e9aa1200c5c439,flickr,val,718,/Datasets/SnakeCLEF-2021/flickr/a950236d7be5493da1e9aa1200c5c439.jpg
2742,350147,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,42bcf998ea334597af6ebd966da04f24,herpmapper,val,520,/Datasets/SnakeCLEF-2021/herpmapper/42bcf998ea334597af6ebd966da04f24.jpg
2743,350148,Thamnophis sirtalis,Canada,North America,Thamnophis,Colubridae,3373b915529b46be8e9ee49a1940c9e8,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/3373b915529b46be8e9ee49a1940c9e8.jpg
2744,350149,Lampropeltis nigra,United States of America,North America,Lampropeltis,Colubridae,f0154a8c405d4897baf46df1f81cbff8,inaturalist,val,358,/Datasets/SnakeCLEF-2021/inaturalist/f0154a8c405d4897baf46df1f81cbff8.jpg
2745,350150,Natrix natrix,Czech Republic,Europe,Natrix,Colubridae,5f35362eae5e4d108e15d71f1fe49560,inaturalist,val,471,/Datasets/SnakeCLEF-2021/inaturalist/5f35362eae5e4d108e15d71f1fe49560.jpg
2746,350151,Leptophis mexicanus,Mexico,North America,Leptophis,Colubridae,994e75986f7848b18a846c76ab054713,inaturalist,val,384,/Datasets/SnakeCLEF-2021/inaturalist/994e75986f7848b18a846c76ab054713.jpg
2747,350152,Crotalus horridus,United States of America,North America,Crotalus,Viperidae,a10196110a034435a8751f048750246b,inaturalist,val,173,/Datasets/SnakeCLEF-2021/inaturalist/a10196110a034435a8751f048750246b.jpg
2748,350153,Lichanura trivirgata,Mexico,North America,Lichanura,Boidae,dbf45b044bc647fd87e65108ebef173a,inaturalist,val,389,/Datasets/SnakeCLEF-2021/inaturalist/dbf45b044bc647fd87e65108ebef173a.jpg
2749,350154,Haldea striatula,United States of America,North America,Haldea,Colubridae,160bdd5e9b694b6f9f719ae62796c95d,inaturalist,val,305,/Datasets/SnakeCLEF-2021/inaturalist/160bdd5e9b694b6f9f719ae62796c95d.jpg
2750,350155,Nerodia sipedon,Canada,North America,Nerodia,Colubridae,a3dbdd3886794d1486cdc80edccdaf07,inaturalist,val,480,/Datasets/SnakeCLEF-2021/inaturalist/a3dbdd3886794d1486cdc80edccdaf07.jpg
2751,350156,Lampropeltis elapsoides,unknown,unknown,Lampropeltis,Colubridae,5491ffe0023846ecabb238a9372a5fb0,flickr,val,349,/Datasets/SnakeCLEF-2021/flickr/5491ffe0023846ecabb238a9372a5fb0.jpg
2752,350157,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,c6dbb36a0a124bf19f28239ebd9f4fc0,herpmapper,val,706,/Datasets/SnakeCLEF-2021/herpmapper/c6dbb36a0a124bf19f28239ebd9f4fc0.jpg
2753,350158,Gloydius ussuriensis,South Korea,Asia,Gloydius,Viperidae,c310b0fb4c3d47e08c8ec52a05ccde05,inaturalist,val,300,/Datasets/SnakeCLEF-2021/inaturalist/c310b0fb4c3d47e08c8ec52a05ccde05.jpg
2754,350159,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,8f4255b59bca44bb85046ae4c042eb96,herpmapper,val,706,/Datasets/SnakeCLEF-2021/herpmapper/8f4255b59bca44bb85046ae4c042eb96.jpg
2755,350160,Agkistrodon contortrix,United States of America,North America,Agkistrodon,Viperidae,85e7dfe862d54440bd51c875ad23c3f3,inaturalist,val,18,/Datasets/SnakeCLEF-2021/inaturalist/85e7dfe862d54440bd51c875ad23c3f3.jpg
2756,350161,Agkistrodon piscivorus,United States of America,North America,Agkistrodon,Viperidae,e34cb19c929e41989a858aebbfb49eeb,inaturalist,val,20,/Datasets/SnakeCLEF-2021/inaturalist/e34cb19c929e41989a858aebbfb49eeb.jpg
2757,350162,Thamnophis ordinoides,unknown,unknown,Thamnophis,Colubridae,275d55c1aab347c3862fe5e0810e40b5,inaturalist,val,698,/Datasets/SnakeCLEF-2021/inaturalist/275d55c1aab347c3862fe5e0810e40b5.jpg
2758,350163,Helicops angulatus,Colombia,South America,Helicops,Colubridae,7b1d6b92956f4ac6b5fef183a7ce263e,inaturalist,val,310,/Datasets/SnakeCLEF-2021/inaturalist/7b1d6b92956f4ac6b5fef183a7ce263e.jpg
2759,350164,Thamnophis brachystoma,United States of America,North America,Thamnophis,Colubridae,8b5cda1f0b944d30b481441d98b457e1,inaturalist,val,687,/Datasets/SnakeCLEF-2021/inaturalist/8b5cda1f0b944d30b481441d98b457e1.jpg
2760,350165,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,4f9e5adc6d4341119d45d35488e5ddf6,herpmapper,val,520,/Datasets/SnakeCLEF-2021/herpmapper/4f9e5adc6d4341119d45d35488e5ddf6.jpg
2761,350166,Agkistrodon piscivorus,United States of America,North America,Agkistrodon,Viperidae,7815be501bdd428eb234d867241e2996,inaturalist,val,20,/Datasets/SnakeCLEF-2021/inaturalist/7815be501bdd428eb234d867241e2996.jpg
2762,350167,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,08f29b9e2ab048a89625246607edf0a7,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/08f29b9e2ab048a89625246607edf0a7.jpg
2763,350168,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,e9bfe255832147c7a625999919943582,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/e9bfe255832147c7a625999919943582.jpg
2764,350169,Crotalus atrox,United States of America,North America,Crotalus,Viperidae,a529a44c781542f1b28dc1421648721f,herpmapper,val,165,/Datasets/SnakeCLEF-2021/herpmapper/a529a44c781542f1b28dc1421648721f.jpg
2765,350170,Storeria occipitomaculata,Canada,North America,Storeria,Colubridae,10ea00dafb3d4336ba69658be7370580,inaturalist,val,663,/Datasets/SnakeCLEF-2021/inaturalist/10ea00dafb3d4336ba69658be7370580.jpg
2766,350171,Haldea striatula,United States of America,North America,Haldea,Colubridae,c39fa35a1edb4710b8cc9bd161552924,inaturalist,val,305,/Datasets/SnakeCLEF-2021/inaturalist/c39fa35a1edb4710b8cc9bd161552924.jpg
2767,350172,Pantherophis emoryi,United States of America,North America,Pantherophis,Colubridae,cee5cba28346444f814107c3b732f1e4,inaturalist,val,518,/Datasets/SnakeCLEF-2021/inaturalist/cee5cba28346444f814107c3b732f1e4.jpg
2768,350173,Natrix natrix,Italy,Europe,Natrix,Colubridae,ffbb57537dcc4ff895d70e506d7b7ae3,inaturalist,val,471,/Datasets/SnakeCLEF-2021/inaturalist/ffbb57537dcc4ff895d70e506d7b7ae3.jpg
2769,350174,Lampropeltis triangulum,United States of America,North America,Lampropeltis,Colubridae,edd3bedfa7db40c586582add4fb4a47b,inaturalist,val,363,/Datasets/SnakeCLEF-2021/inaturalist/edd3bedfa7db40c586582add4fb4a47b.jpg
2770,350175,Opheodrys aestivus,United States of America,North America,Opheodrys,Colubridae,2f3afb7eb0204526ba8e6883a02d3558,inaturalist,val,495,/Datasets/SnakeCLEF-2021/inaturalist/2f3afb7eb0204526ba8e6883a02d3558.jpg
2771,350176,Nerodia sipedon,United States of America,North America,Nerodia,Colubridae,c3beb3b75ca44499a5127b82fbaa70d9,inaturalist,val,480,/Datasets/SnakeCLEF-2021/inaturalist/c3beb3b75ca44499a5127b82fbaa70d9.jpg
2772,350177,Salvadora grahamiae,United States of America,North America,Salvadora,Colubridae,c8988701e1dd4401ac433deae76524ab,inaturalist,val,628,/Datasets/SnakeCLEF-2021/inaturalist/c8988701e1dd4401ac433deae76524ab.jpg
2773,350178,Boa constrictor,unknown,unknown,Boa,Boidae,dd88c15e8c4547c88678a7714fc65a3d,flickr,val,60,/Datasets/SnakeCLEF-2021/flickr/dd88c15e8c4547c88678a7714fc65a3d.jpg
2774,350179,Crotalus pyrrhus,United States of America,North America,Crotalus,Viperidae,13bb6194e017426388e684f07e6b7d24,herpmapper,val,183,/Datasets/SnakeCLEF-2021/herpmapper/13bb6194e017426388e684f07e6b7d24.jpg
2775,350180,Trimorphodon biscutatus,United States of America,North America,Trimorphodon,Colubridae,a665077c0d4b4e119831c20e9be83fd3,herpmapper,val,730,/Datasets/SnakeCLEF-2021/herpmapper/a665077c0d4b4e119831c20e9be83fd3.jpg
2776,350181,Eunectes murinus,unknown,unknown,Eunectes,Boidae,211415a9bff3498db814e52681db983f,flickr,val,280,/Datasets/SnakeCLEF-2021/flickr/211415a9bff3498db814e52681db983f.jpg
2777,350182,Hypsiglena jani,United States of America,North America,Hypsiglena,Colubridae,74b4e85d85ea481793c62ab89ab28841,herpmapper,val,333,/Datasets/SnakeCLEF-2021/herpmapper/74b4e85d85ea481793c62ab89ab28841.jpg
2778,350183,Nerodia sipedon,United States of America,North America,Nerodia,Colubridae,f3e3b8f9905f48adb4b85c463f6cdf4e,herpmapper,val,480,/Datasets/SnakeCLEF-2021/herpmapper/f3e3b8f9905f48adb4b85c463f6cdf4e.jpg
2779,350184,Pantherophis alleghaniensis,United States of America,North America,Pantherophis,Colubridae,5ea07800d22644219ee89808984f719e,inaturalist,val,516,/Datasets/SnakeCLEF-2021/inaturalist/5ea07800d22644219ee89808984f719e.jpg
2780,350185,Crotalus scutulatus,United States of America,North America,Crotalus,Viperidae,7d445d6314c041d8aa656065c077b869,herpmapper,val,186,/Datasets/SnakeCLEF-2021/herpmapper/7d445d6314c041d8aa656065c077b869.jpg
2781,350186,Calamaria schmidti,unknown,unknown,Calamaria,Colubridae,007a76b678aa4c238964722c98db1da2,flickr,val,105,/Datasets/SnakeCLEF-2021/flickr/007a76b678aa4c238964722c98db1da2.jpg
2782,350187,Bothrops asper,Belize,South America,Bothrops,Viperidae,e3de7a8824ba493095d8473b0b38ee3d,inaturalist,val,87,/Datasets/SnakeCLEF-2021/inaturalist/e3de7a8824ba493095d8473b0b38ee3d.jpg
2783,350188,Nerodia sipedon,United States of America,North America,Nerodia,Colubridae,b3717f133a6f40aaad45d36f8876d03c,herpmapper,val,480,/Datasets/SnakeCLEF-2021/herpmapper/b3717f133a6f40aaad45d36f8876d03c.jpg
2784,350189,Heterodon platirhinos,United States of America,North America,Heterodon,Colubridae,fcf62aa8094741c68387ee84ff26a3c4,inaturalist,val,320,/Datasets/SnakeCLEF-2021/inaturalist/fcf62aa8094741c68387ee84ff26a3c4.jpg
2785,350190,Agkistrodon piscivorus,United States of America,North America,Agkistrodon,Viperidae,24346b9cb57d42869d4401abaafe50bf,inaturalist,val,20,/Datasets/SnakeCLEF-2021/inaturalist/24346b9cb57d42869d4401abaafe50bf.jpg
2786,350191,Lampropeltis californiae,United States of America,North America,Lampropeltis,Colubridae,9f7aacf42a4b49d9a9b23e7e2d1e39d2,inaturalist,val,347,/Datasets/SnakeCLEF-2021/inaturalist/9f7aacf42a4b49d9a9b23e7e2d1e39d2.jpg
2787,350192,Crotalus atrox,United States of America,North America,Crotalus,Viperidae,a0472a9857c343d89d9c6e323f3a1d86,herpmapper,val,165,/Datasets/SnakeCLEF-2021/herpmapper/a0472a9857c343d89d9c6e323f3a1d86.jpg
2788,350193,Lampropeltis triangulum,United States of America,North America,Lampropeltis,Colubridae,3259857f836b48d3b82618299d013e3d,herpmapper,val,363,/Datasets/SnakeCLEF-2021/herpmapper/3259857f836b48d3b82618299d013e3d.jpg
2789,350194,Heterodon platirhinos,United States of America,North America,Heterodon,Colubridae,eba3a089fa9b4df4936016a064d0463c,inaturalist,val,320,/Datasets/SnakeCLEF-2021/inaturalist/eba3a089fa9b4df4936016a064d0463c.jpg
2790,350195,Pseudonaja mengdeni,unknown,unknown,Pseudonaja,Elapidae,4622266ca6fc4ab08dbd9721262acce2,flickr,val,587,/Datasets/SnakeCLEF-2021/flickr/4622266ca6fc4ab08dbd9721262acce2.jpg
2791,350196,Thamnophis scaliger,Mexico,South America,Thamnophis,Colubridae,975856e030844a6186b15cd4df316cbb,inaturalist,val,705,/Datasets/SnakeCLEF-2021/inaturalist/975856e030844a6186b15cd4df316cbb.jpg
2792,350197,Crotalus scutulatus,United States of America,North America,Crotalus,Viperidae,139a325c258f45d5860130bb5d7e54b8,herpmapper,val,186,/Datasets/SnakeCLEF-2021/herpmapper/139a325c258f45d5860130bb5d7e54b8.jpg
2793,350198,Pantherophis alleghaniensis,United States of America,North America,Pantherophis,Colubridae,edd26f5c68f74a2bb9e5689d28bf92b9,inaturalist,val,516,/Datasets/SnakeCLEF-2021/inaturalist/edd26f5c68f74a2bb9e5689d28bf92b9.jpg
2794,350199,Thamnophis ordinoides,United States of America,North America,Thamnophis,Colubridae,8a1b822505664feaace184d3dc63f554,inaturalist,val,698,/Datasets/SnakeCLEF-2021/inaturalist/8a1b822505664feaace184d3dc63f554.jpg
2795,350200,Thamnophis elegans,United States of America,North America,Thamnophis,Colubridae,e49107a7c2b84b38ad065d360af35443,inaturalist,val,692,/Datasets/SnakeCLEF-2021/inaturalist/e49107a7c2b84b38ad065d360af35443.jpg
2796,350201,Lycodon subannulatus,unknown,unknown,Lycodon,Colubridae,ef0069a36941452bb1612c2050b03883,flickr,val,404,/Datasets/SnakeCLEF-2021/flickr/ef0069a36941452bb1612c2050b03883.jpg
2797,350202,Pantherophis guttatus,United States of America,North America,Pantherophis,Colubridae,34401ad6766647ffa6c7670c7a26c068,inaturalist,val,519,/Datasets/SnakeCLEF-2021/inaturalist/34401ad6766647ffa6c7670c7a26c068.jpg
2798,350203,Boa constrictor,unknown,unknown,Boa,Boidae,f8da78322ef64a29816b6c3ffb5fc51f,flickr,val,60,/Datasets/SnakeCLEF-2021/flickr/f8da78322ef64a29816b6c3ffb5fc51f.jpg
2799,350204,Storeria dekayi,United States of America,North America,Storeria,Colubridae,493c1a794b8242399cdbcacf4256e09d,herpmapper,val,661,/Datasets/SnakeCLEF-2021/herpmapper/493c1a794b8242399cdbcacf4256e09d.jpg
2800,350205,Pantherophis alleghaniensis,United States of America,North America,Pantherophis,Colubridae,733e8df2e8414b869c65ecf2980177f3,inaturalist,val,516,/Datasets/SnakeCLEF-2021/inaturalist/733e8df2e8414b869c65ecf2980177f3.jpg
2801,350206,Lampropeltis holbrooki,United States of America,North America,Lampropeltis,Colubridae,e6eb0fad31c6416ba95588c8a02206a4,inaturalist,val,353,/Datasets/SnakeCLEF-2021/inaturalist/e6eb0fad31c6416ba95588c8a02206a4.jpg
2802,350207,Thamnophis saurita,United States of America,North America,Thamnophis,Colubridae,987409513756496b881cb5af30a4551d,inaturalist,val,703,/Datasets/SnakeCLEF-2021/inaturalist/987409513756496b881cb5af30a4551d.jpg
2803,350208,Crotalus scutulatus,Mexico,South America,Crotalus,Viperidae,521c80c179584b4c83de71304f986c72,inaturalist,val,186,/Datasets/SnakeCLEF-2021/inaturalist/521c80c179584b4c83de71304f986c72.jpg
2804,350209,Storeria dekayi,United States of America,North America,Storeria,Colubridae,92d3a41df2e741b59a43f04d7a5cd448,inaturalist,val,661,/Datasets/SnakeCLEF-2021/inaturalist/92d3a41df2e741b59a43f04d7a5cd448.jpg
2805,350210,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,b92b3d52616845e1bafcbd23b1d8cf04,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/b92b3d52616845e1bafcbd23b1d8cf04.jpg
2806,350211,Pantherophis obsoletus,United States of America,North America,Pantherophis,Colubridae,f2c0c9ed08e442e5808ef9249e8be0b4,herpmapper,val,520,/Datasets/SnakeCLEF-2021/herpmapper/f2c0c9ed08e442e5808ef9249e8be0b4.jpg
2807,350212,Thamnophis sirtalis,United States of America,North America,Thamnophis,Colubridae,4b2772629faf4891b2730c8f129ccb9f,inaturalist,val,706,/Datasets/SnakeCLEF-2021/inaturalist/4b2772629faf4891b2730c8f129ccb9f.jpg
2808,350213,Pantherophis spiloides,unknown,unknown,Pantherophis,Colubridae,0ad3ab30409e40a2a2731093ea9a0fa8,flickr,val,523,/Datasets/SnakeCLEF-2021/flickr/0ad3ab30409e40a2a2731093ea9a0fa8.jpg
2809,350214,Opheodrys vernalis,United States of America,North America,Opheodrys,Colubridae,37554222d1c045e79b867d7b7a5b926e,herpmapper,val,496,/Datasets/SnakeCLEF-2021/herpmapper/37554222d1c045e79b867d7b7a5b926e.jpg
2810,350215,Haldea striatula,United States of America,North America,Haldea,Colubridae,e937881297e946bf8bf33cfc293d5068,inaturalist,val,305,/Datasets/SnakeCLEF-2021/inaturalist/e937881297e946bf8bf33cfc293d5068.jpg
2811,350216,Opheodrys vernalis,Canada,North America,Opheodrys,Colubridae,1afee422c32e4e7fb5cbcc2a7304d8c8,inaturalist,val,496,/Datasets/SnakeCLEF-2021/inaturalist/1afee422c32e4e7fb5cbcc2a7304d8c8.jpg
2812,350217,Agkistrodon contortrix,United States of America,North America,Agkistrodon,Viperidae,f18fa3951b6a4893bbb780803ec6e9b6,inaturalist,val,18,/Datasets/SnakeCLEF-2021/inaturalist/f18fa3951b6a4893bbb780803ec6e9b6.jpg
2813,350218,Dipsas catesbyi,Ecuador,South America,Dipsas,Colubridae,04ef63ef2e4d47e8a5dcbfff24f00965,inaturalist,val,229,/Datasets/SnakeCLEF-2021/inaturalist/04ef63ef2e4d47e8a5dcbfff24f00965.jpg
2814,350219,Coronella austriaca,Macedonia,Europe,Coronella,Colubridae,c6d8294d0b3e44bf8d4d2fd6d26d4810,inaturalist,val,161,/Datasets/SnakeCLEF-2021/inaturalist/c6d8294d0b3e44bf8d4d2fd6d26d4810.jpg
